,Coefficient,order
cg11071401,1.507318944578098,2
cg14429457,0.59370274511611,2
cg10574861,-1.6236020124372352,2
cg06174454,-0.9511201043346315,2
cg08520742,-0.6186272970197446,2
cg12850242,0.2923510855015216,2
cg05901613,0.13522913418924637,2
cg14636714,-0.09318827396561576,2
cg26921969,0.1800625458985189,2
cg07593205,-1.2119114384467824,2
cg05279291,1.9244386957791304,2
cg25427880,0.37501269836059303,2
cg01917340,0.824048283265424,2
cg15445000,0.7186071026040065,2
cg21956434,0.5268823230642057,2
cg09988995,-0.4159174942246782,2
cg07247610,-0.2593233185171681,2
cg03499675,-0.7862790850101989,2
cg02993699,1.9059351659552046,2
cg17861206,-1.7337045799790751,2
cg10021411,-0.5664370477491733,2
cg04556418,0.19166211571855885,2
cg23498925,0.20977203534460886,2
cg11888359,0.13808656629321245,2
cg15590113,-0.2838910114334888,2
cg24332743,-0.5616116754822622,2
cg16235809,-1.573594935936674,2
cg21467631,0.574152641520142,2
cg12528835,-0.597282909300433,2
cg20025677,-0.5892194106746079,2
cg02402882,-0.32242027803264417,2
cg17419299,-0.5152546169198761,2
cg14676592,1.6601303526744429,2
cg24161021,-0.4174095636210034,2
cg00330825,-0.14505517763831702,2
cg14606117,-0.18782297956294444,2
cg08143197,1.493171842642882,2
cg07268240,-0.5737686513163522,2
cg08491437,0.1608609241992682,2
cg13891021,-0.42346572478863437,2
cg16668397,-0.18459083151444125,2
cg20128099,-0.38083454455421617,2
cg14514991,0.3822885286284922,2
cg08738571,-0.39294946292251726,2
cg24960149,-0.8148425577812737,2
cg22599122,0.30210007840358355,2
cg00707814,1.1638857779457406,2
cg27619813,-0.30826902067068473,2
cg06226384,0.4659871513586471,2
cg01200264,1.258200298755013,2
cg17114584,0.02172009489143599,2
cg03458957,-0.7993642302793958,2
cg22331349,0.22711576397408642,2
cg13943358,0.6002599636490381,2
cg22455720,-1.4235465795708973,2
cg10186605,-0.21172913204861918,2
cg05333279,-0.8344462350208584,2
cg24824371,-0.303241465141946,2
cg17120578,1.0013581896633263,2
cg05756301,0.5667954533183103,2
cg24408776,0.14022137051762543,2
cg20790367,-0.30977362072719594,2
cg20542619,-0.4890513804690227,2
cg18493314,-1.2351655546194973,2
cg02626307,1.7185498219340487,2
cg07046870,0.03888515551003692,2
cg27384355,-1.9939376159277378,2
cg15420468,1.6549755558530717,2
cg00906908,-1.0297938158745963,2
cg02561802,-0.7269473891550238,2
cg19908856,0.5317466970296187,2
cg04767507,-0.5343329710519822,2
cg08872313,-1.0179378404555113,2
cg14691963,-0.9037042346499266,2
cg07589899,1.8990585064071996,2
cg20907051,-0.005845526876144905,2
cg01939535,1.3036602819815064,2
cg05890243,-0.2034391739267456,2
cg20953047,-0.5683332927589692,2
cg14364926,-0.5004073361173437,2
cg09197332,-0.708840893313587,2
cg12411964,-0.5634521730268517,2
cg11400761,-0.2079332366447829,2
cg08869700,0.8361554751572263,2
cg23275972,0.6044579904048238,2
cg05061107,-0.7372457873277999,2
cg18244508,-0.2530513423053474,2
cg14384960,1.4080128690067477,2
cg22247792,1.0844143134789432,2
cg21038740,-0.01702103933260901,2
cg02832697,-0.38835678356108316,2
cg25319233,-0.7335145787007212,2
cg01912040,3.1032606526211017,2
cg26724841,0.2294470859669032,2
cg13828701,0.027133291001298503,2
cg03350900,0.1128154038301493,2
cg02320937,0.43778958623985853,2
cg18198734,-0.037015869361509926,2
cg02943595,-0.8953681330161103,2
cg21787249,-1.1211639778510492,2
cg11181763,1.0578059273677973,2
cg20435267,0.4169763613878908,2
cg03092482,-0.09239710068775199,2
cg03032497,0.8732851485506713,2
cg14737704,0.4643167804265469,2
cg09665406,0.12372067196877246,2
cg11337915,-0.22954096804728377,2
cg04304687,-1.1529698980568328,2
cg13309461,0.09971786130059518,2
cg12002745,-1.1445389977373301,2
cg03303325,-0.39271692594750696,2
cg03545227,0.1489162622888989,2
cg03539717,-0.5445689765248394,2
cg17243289,1.0945244105276755,2
cg11967111,-0.9414579126604776,2
cg15349474,-0.3450743223118195,2
cg15181905,1.7988763245723962,2
cg20915763,-1.3173214197659031,2
cg08704536,0.42466774559660425,2
cg09666444,-0.38771435904214,2
cg09329097,0.3766248787430584,2
cg18662080,-0.6897702952220476,2
cg24854681,-0.15394954537389408,2
cg15243542,-2.453402216733063,2
cg20382028,-0.3043616697457382,2
cg18234606,-0.2541982436733084,2
cg25953133,-0.17896747277856942,2
cg26283098,-0.681492682463367,2
cg13826105,-0.2495552617288601,2
cg17469934,-0.18268471928176935,2
cg02858808,-0.4297073117036579,2
cg05364179,1.0640397701806303,2
cg03610636,-0.11640551727123445,2
cg22030047,-0.21420776589576043,2
cg00533390,0.4585913709721822,2
cg07122805,-0.2388122789660135,2
cg25478614,0.5588138817847788,2
cg02800571,-0.6644581210177986,2
cg00208967,-0.6856018152888821,2
cg09123577,0.5559451500059257,2
cg13818276,-1.6573888180480234,2
cg05279172,-0.0613572894872752,2
cg21287554,0.31511864316297666,2
cg02066590,0.1299199257563092,2
cg08983186,0.3933658173080347,2
cg06191348,-0.718542884987452,2
cg15733049,-0.1611062792309186,2
cg14349862,1.0665438883462295,2
cg15563355,1.3228904409252829,2
cg16767590,-0.11292604634881305,2
cg17519955,0.2055754822638648,2
cg01071511,-2.504311816527951,2
cg00170714,-0.6063169757950652,2
cg02404377,-0.09226840315585173,2
cg02220965,0.5269378600770147,2
cg00059161,-0.005777677536157143,2
cg12393668,0.2868969725583263,2
cg24204847,-0.7642751471821857,2
cg27380904,1.8218849506831731,2
cg05390144,-0.4040519820261474,2
cg04908961,-0.3674365770004646,2
cg25445931,-0.7688730277394781,2
cg22629266,0.04456783099884337,2
cg04177015,-0.5449211123537928,2
cg26662656,0.12578544342128312,2
cg08343600,0.017517285425386105,2
cg08164720,-0.1260718428933258,2
cg24284838,-0.5453417907229922,2
cg03476109,-2.8990978257015865,2
cg15507449,0.7705145866440752,2
cg24118856,1.2699956533961239,2
cg04137576,-0.646211818095031,2
cg11654118,0.9324723097133257,2
cg05279643,-0.8201287713190114,2
cg11904435,-0.4728250540126969,2
cg10469507,-0.2116368643612322,2
cg22912497,0.33055722556403927,2
cg00822157,0.16989630174894543,2
cg03370704,-1.1092205280527392,2
cg16033151,-0.5445167776236326,2
cg27269148,0.5863519533949283,2
cg17303119,-0.7487062798272092,2
cg04566359,0.7832971248821912,2
cg18424233,0.009684749333653384,2
cg11553687,-0.23149104299734272,2
cg03485840,-0.17124284615202873,2
cg18800785,-0.5519073873034863,2
cg26837962,0.3283758338402357,2
cg08951273,1.2725388460946723,2
cg00360610,-0.9966063521665969,2
cg25405922,0.6961599789506298,2
cg12076692,-0.9975712259729903,2
cg04477005,0.10432025238862547,2
cg00944304,-0.7521185053445321,2
cg04614290,-0.7724454358047413,2
cg27180671,-0.3843924653541278,2
cg10010103,-0.7613599927635297,2
cg06201717,0.8996078067238774,2
cg06030846,-1.1775294941753367,2
cg22016859,0.01593637509710526,2
cg00345025,0.7228706100088662,2
cg11389889,0.02537208984932374,2
cg10109146,-2.10805309937044,2
cg26548187,0.40975847419327227,2
cg11599721,0.26566876933265776,2
cg13447033,0.425776278024074,2
cg26195652,-0.17421127795619543,2
cg19526600,0.6742160410380941,2
cg14184729,0.4328241071890091,2
cg22233020,-0.05773996232018334,2
cg26140475,-0.11767074393986442,2
cg05258294,0.3852012182868669,2
cg14288335,0.4305534351599831,2
cg27338302,0.6521097000418141,2
cg24143374,-1.5825318241377115,2
cg24314434,-0.6696834044287399,2
cg24681499,-1.1589977740545772,2
cg21685387,0.011550477435690994,2
cg05880944,0.7330396811709354,2
cg16109680,-0.5808769762002053,2
cg04850875,1.1343493310451946,2
cg03224418,-0.33034600099176,2
cg23040782,0.21008129120825722,2
cg04712895,0.8655295489776953,2
cg19668476,1.0355947396086076,2
cg26307701,0.1203484969599492,2
cg14578500,-1.0881126476920404,2
cg18784113,-0.5903926848016696,2
cg05030251,-1.3377258767768514,2
cg12061531,0.6684559283011535,2
cg07908679,1.4766557035699597,2
cg24724428,0.8156595732333922,2
cg16839815,-0.03086531847530864,2
cg00853853,0.8559701656719191,2
cg17893742,-0.00026406580341052746,2
cg00740914,-0.7701451585000811,2
cg14652095,-0.4151864526842257,2
cg18603577,-0.7972747527908475,2
cg20183519,0.5060611887891223,2
cg04170948,0.1880932652956367,2
cg16419526,-0.9080565774227931,2
cg14936266,-0.1573847027576669,2
cg03873930,0.3428381764960403,2
cg08730747,0.28621142354038265,2
cg02202502,0.6361590450998552,2
cg02839351,-2.098971048684385,2
cg24042452,1.6390058776922285,2
cg06912939,-0.07299021461427913,2
cg13300521,0.5526879611034232,2
cg10350828,-0.1756272226166616,2
cg07992385,-0.6021100507165308,2
cg26028489,0.8306726444971806,2
cg21442182,0.3027633500583873,2
cg26013733,-0.6764706489619596,2
cg08173649,-0.46379255120008617,2
cg18184053,-1.948170993326311,2
cg14830915,0.1852110762739208,2
cg14044216,1.9979003176230146,2
cg26517584,0.4278112357450331,2
cg16741128,-1.367735077002792,2
cg10009224,0.2852845148321993,2
cg06100618,0.8792926213800577,2
cg23479065,-0.0020710309308288035,2
cg03261682,-0.46336187259605305,2
cg12082793,-0.07227642269532196,2
cg15318662,0.2009515143247333,2
cg06568490,-1.7949839222954083,2
cg02956806,-0.5611395288648957,2
cg04375036,-1.2102997802306887,2
cg14555736,0.3862456411577474,2
cg26380106,-0.2701497424298049,2
cg11064738,0.5703367607584249,2
cg24748631,1.0707961575744802,2
cg03319887,-0.14436467039589276,2
cg20234855,0.05282087038524374,2
cg13096351,-0.5696654682506802,2
cg01059704,0.8021439705661026,2
cg04880546,1.6662880846745194,2
cg14215338,0.5205178111260004,2
cg24873171,-0.3709837365995629,2
cg14845609,-0.11886217324983855,2
cg03649284,0.654536989526025,2
cg00864458,0.4330251425401207,2
cg13994338,-0.011770212814914903,2
cg22654656,-0.9923192952831231,2
cg03030419,0.5625640816329425,2
cg13472359,0.1310030013989189,2
cg23259527,-1.2116518136827188,2
cg10501210,-7.372992095109629,2
cg11650704,0.006603520860210581,2
cg20312457,2.247513986711037,2
cg21166999,0.29489042917128583,2
cg04094193,2.1807331998052164,2
cg06748146,0.06030762441836874,2
cg12977135,1.1995977236262148,2
cg11223361,0.32688340973425756,2
cg20436707,0.54824934461238,2
cg22040823,-0.5007407657749946,2
cg15330654,-0.4175138767590833,2
cg09862914,0.4639653794031935,2
cg01459453,-0.6701212153437189,2
cg01807825,0.24176693774278446,2
cg07461273,0.04324268926923713,2
cg01910125,0.8408092469997737,2
cg03526142,1.0225293615687319,2
cg05525368,0.13676105579783934,2
cg22454769,1.6873916445745356,2
cg01512113,-2.2841210367814395,2
cg26400491,0.3879959782697586,2
cg18671115,0.48590794596263426,2
cg14871225,-0.056370688735939645,2
cg09576649,0.027350194578741795,2
cg02633036,-0.09375161180924106,2
cg24027320,0.30774467258687876,2
cg07201475,-0.27825433724016363,2
cg08739115,-0.03294571928273269,2
cg26546113,1.1893872424095724,2
cg19399220,0.29656346451116283,2
cg25410668,2.147460938949243,2
cg27224971,0.6225460102216278,2
cg11435167,0.2470206786221816,2
cg07788865,-0.3583064054286702,2
cg05903736,-0.20904262280732247,2
cg13201172,1.0310298119794299,2
cg01247693,0.4443411354160183,2
cg05641048,-0.7020877794662704,2
cg16164923,0.17723855251774048,2
cg06661988,0.40200375503551317,2
cg10048490,0.040222802762108364,2
cg20005760,0.028841059065133526,2
cg12002710,-0.7791083536974616,2
cg20821314,-0.11878765647945692,2
cg18254586,-0.00260634286780312,2
cg11864326,0.06445595561234863,2
cg22876153,0.950955909075475,2
cg23674189,1.0442636351653112,2
cg06707236,0.8770836482580003,2
cg25623473,1.2378105487912754,2
cg07099121,-0.5482250167957531,2
cg22736354,1.5476993536701604,2
cg07364162,-0.0667954360872157,2
cg11463380,-1.5499206366278495,2
cg27179571,-0.5577550474636084,2
cg00624037,0.7494930356471413,2
cg24924502,-1.5677199472528134,2
cg14620768,-0.8324251057490751,2
cg01702210,0.2529995234275443,2
cg22199118,0.8140980471163854,2
cg07209977,-1.2989373138046596,2
cg12601909,0.5442417804730195,2
cg16867657,7.297732621114359,2
cg05133814,-0.04516535639464518,2
cg21855910,0.7891225251478193,2
cg08709013,0.49841646040287146,2
cg10535500,0.6731762174575587,2
cg10125636,0.21547119581376395,2
cg05946118,0.005739099126624953,2
cg26874999,-0.3405037667634568,2
cg11938367,-0.23814319736317194,2
cg08746496,-0.20903528202141158,2
cg27019093,-0.02891624955571407,2
cg13166781,0.4777504598326401,2
cg00774149,0.2806704226677665,2
cg07914282,0.38005560136080285,2
cg27225658,-0.1421123639498315,2
cg18831134,0.24073337931170272,2
cg17486066,1.5601345828846171,2
cg11498582,0.4776551876309397,2
cg07342258,0.6211743972570866,2
cg02176725,-0.3422511462434671,2
cg08161081,-0.4997533083190622,2
cg15115984,0.5119590241096986,2
cg12560772,-0.7130172082489096,2
cg15110848,-0.10374377625924405,2
cg05304729,0.031392335731893865,2
cg07677157,-0.38665834764170126,2
cg00458351,-0.21640744335566195,2
cg03250779,-0.6006679644984745,2
cg12031740,-0.5075472587741922,2
cg27541691,0.3676531496153985,2
cg24358467,0.24467196671205063,2
cg10729426,1.0541425699151834,2
cg26360924,-0.0711470482070752,2
cg08367318,1.1871195054423904,2
cg21355793,0.43248760581890444,2
cg00218404,1.12066703571263,2
cg25284213,0.5544525766036866,2
cg10564791,-0.5190899433908451,2
cg26451345,-2.0253595584672945,2
cg05527267,-1.1172413705862865,2
cg00167158,-1.5595842089773149,2
cg14819229,2.3407215086019044,2
cg00723041,-0.3417013110543582,2
cg07127957,-0.01884113395315051,2
cg20740845,-0.17208648213490763,2
cg20439656,1.6094502124489072,2
cg10532980,1.6577661374476396,2
cg08946658,-2.5950252487323837,2
cg24645149,-0.6737236020630961,2
cg00061031,-0.07571816881813137,2
cg14614689,1.3884814624524893,2
cg17284536,1.102996228711564,2
cg18625289,-0.6122827010770928,2
cg02049979,-0.2259749852800898,2
cg14848772,0.13307156113360807,2
cg04845871,-0.23266840498731564,2
cg01431482,-0.136483670259802,2
cg21105175,0.04142071560570982,2
cg15328271,0.4524809124708326,2
cg17015340,0.8508835898455163,2
cg10917910,0.6152831570561041,2
cg20119148,0.9398545111705637,2
cg13842648,-0.08828150674654699,2
cg12807206,0.3586624467490663,2
cg19317333,-0.17552607566241485,2
cg16794579,0.3942446272822551,2
cg09228402,-1.737382929781295,2
cg19792027,-0.471428216148394,2
cg23821340,-0.20378908827615141,2
cg04895329,-0.45206382745944423,2
cg22548551,0.05551689342884589,2
cg14115756,-0.15243530154878057,2
cg07126399,-0.32849809179794964,2
cg13970540,-1.2655366639714152,2
cg06319762,0.5429672094111279,2
cg11601336,-0.3444496574111416,2
cg27255329,-0.1602483932782737,2
cg07520506,-0.053453634598224595,2
cg16709403,-0.6699252144946787,2
cg26248091,-1.6977155603545002,2
cg09135913,-1.4976391046387312,2
cg20940044,1.0560980057721019,2
cg04741211,-0.7929587827485546,2
cg03569876,-0.28258619437770655,2
cg10703619,-1.896848226589457,2
cg18779570,1.6689081077958812,2
cg06555661,1.3017528704528951,2
cg13699808,0.1921727480649116,2
cg16946687,0.5538488448288968,2
cg27523527,0.1888020033892403,2
cg20659941,0.1301386684362368,2
cg18586851,0.4173067967582566,2
